"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"伴宝乐 有机胡萝卜南瓜泥","http://www.fieldschina.com/zh/item-3789.html","http://www.fieldschina.com/image/product/201405/1399199614130495.jpg","","28","28","0","精选有机原材料以确保高质量的有机配方，蒸煮的烹饪方法则保证卓越的营养品质。不含麸质/不添加盐/不含增稠剂/不含牛奶或牛奶蛋白，欧盟ECOCERT，AB有机认证标志，适宜人群：4个月以上的婴儿。
","","","3789","婴儿配方乳制品，奶粉","婴儿配方乳制品，奶粉","","","","","","50000","1"
"伴宝乐 有机蔬菜鳕鱼泥","http://www.fieldschina.com/zh/item-3792.html","http://www.fieldschina.com/image/product/201311/1384180941109361.jpg","","42","42","0","严苛选用欧洲有机标准的有机食品，100%确保宝宝食物的安全。不同的果泥、蔬菜泥、肉泥和鱼泥产品，保证食物多元化，以充分满足宝宝日常成长所需。这些 蔬菜，肉类，鱼类和面条精心选择了菜单的成分，百分之百来自有机农业，无盐添加，蒸制，可以让宝宝发现真正的食物味觉。另外符合甜甜的味道，完全符合8个 月以上宝宝的营养配餐需求。
","","","3792","婴儿配方乳制品，奶粉","婴儿配方乳制品，奶粉","","","","","","50000","1"
"伴宝乐 有机苹果蓝莓泥","http://www.fieldschina.com/zh/item-3794.html","http://www.fieldschina.com/image/product/201311/1384180963652809.jpg","","35","35","0","精选意大利有机苹果，相对炎热的意大利南部气候，可以种植出营养成分极为丰富的苹果，富含多种矿物质和维生素以及可溶性纤维素，能够给宝宝提供全方面营养 的同时，促进宝宝的消化吸收。并选用健康蓝莓。蓝莓富含丰富的花青素，具有强有力的抗氧化能力，口味酸甜， 有效增进宝宝食欲。
","","","3794","婴儿配方乳制品，奶粉","婴儿配方乳制品，奶粉","","","","","","50000","1"
"本杰瑞 波士顿奶油派冰激凌","http://www.fieldschina.com/zh/item-3822.html","http://www.fieldschina.com/image/product/201305/51fbe7077c8c7837115.jpg","","99","80","0","冰淇淋的诱惑，几乎没人能够抵挡。在美国，有着数不清的品种和生产商。其中最著名的有本杰瑞（Ben &amp; Jerry's），这一品牌已经成了独特口味（像Cherry Garcia、Chunky Monkey）和佛蒙特风情的代名词。他们生产、配销、贩卖最高品质的纯天然冰淇淋与相关产品。
","","","3822","冰淇淋","冰淇淋","","","","","","50000","1"
"本杰瑞 草莓芝士蛋糕冰激凌","http://www.fieldschina.com/zh/item-3823.html","http://www.fieldschina.com/image/product/201305/51fbe707849b1111638.jpg","","99","99","0","如果你是草莓爱好者，就一定不能错过这款草莓芝士蛋糕冰激凌。新鲜草莓，香甜芝士，就是本杰瑞草莓芝士蛋糕冰淇淋！
","","","3823","冰淇淋","冰淇淋","","","","","","50000","1"
"百加得 冰锐 朗姆预调酒柠檬味（6瓶装）","http://www.fieldschina.com/zh/item-6968.html","http://www.fieldschina.com/image/product/201405/1399376034235837.jpg","","69","69","0","源于古巴圣地亚哥的高档朗姆酒，纯正，顺滑；蕴含的是象征拉丁加勒比精神的自由，色彩和激情，是全球销量第一的高档烈性洋酒，产品遍布170多个国家。柠檬口味6瓶装。

*酒精度：4.8%vol
","","","6968","清酒和烈酒","清酒和烈酒","","","","","","50000","1"
"星巴克 咖啡摩卡味","http://www.fieldschina.com/zh/item-3832.html","http://www.fieldschina.com/image/product/201305/51fbe707b35a1476692.jpg","","36","36","0","爱喝咖啡的人大概都听说星巴克(Starbucks)，“星巴克”是100多年前美国一个家喻户晓的小说的主人公，20世纪70年代，4个美国人把它变成一家咖啡店的招牌来推广美国精神，自那以后，一杯一杯的星巴克咖啡使整个世界为之着迷。
","","","3832","咖啡","咖啡","","","","","","50000","1"
"丽尔泰 鱼露（瓶装）","http://www.fieldschina.com/zh/item-3838.html","http://www.fieldschina.com/image/product/201305/51fbe707c9b22275433.jpg","","12","12","0","鱼露由各种小鱼小虾加盐腌制，利用鱼体内的有关酶及各种耐盐细菌发酵， 使鱼体蛋白质水解，经过一系列晒炼、溶化、过滤，最后加热灭菌而成。味道鲜美至极，可当作酱油使用，起到提鲜、增香、调色的作用。鱼露可用于汤鲜类的调味，也可用作烧烤类的调味料。其适用于煎、炒、蒸、炖等多种技法的广泛性，受到烹饪爱好者的极大欢迎。
","","","3838","调味品和酱料","调味品和酱料","","","","","","50000","1"
"丽尔泰 青咖喱酱（瓶装）","http://www.fieldschina.com/zh/item-3843.html","http://www.fieldschina.com/image/product/201305/51fbe707f1307468214.jpg","","16","16","0","青咖喱的主要成分包括椰奶、茄子、鱼露、青柠檬和罗勒等食材。泰国咖喱分青咖喱、?咖喱、?咖喱等多个种类。其中青咖喱最辣，可与各种肉类搭配。其中最受欢迎的是牛、猪、鸡肉和鱼丸。也可以与面条和饭互相搭配。
","","","3843","调味品和酱料","调味品和酱料","","","","","","50000","1"
"黑天鹅 法式洋葱酱??","http://www.fieldschina.com/zh/item-3853.html","http://www.fieldschina.com/image/product/201305/51fbe70848915765762.jpg","","60","60","0","来自澳大利亚的法式洋葱酱，不添加防腐剂，一般人群都可食用，可与各种蔬菜水果扮成沙拉，营养美味，2-6℃冷藏保存。
","","","3853","蜂蜜、果酱&amp;烧烤酱","蜂蜜、果酱&amp;烧烤酱","","","","","","50000","1"
"黑天鹅 牛油果酱","http://www.fieldschina.com/zh/item-3854.html","http://www.fieldschina.com/image/product/201405/1399397436565606.jpg","","60","60","0","来自澳大利亚的牛油果酱，不添加防腐剂，一般人群都可食用，可与各种蔬菜水果扮成沙拉，营养美味，2-6℃冷藏保存。
","","","3854","蜂蜜、果酱&amp;烧烤酱","蜂蜜、果酱&amp;烧烤酱","","","","","","50000","1"
"黑天鹅 传统中东蒜酱","http://www.fieldschina.com/zh/item-3855.html","http://www.fieldschina.com/image/product/201405/1399397424713275.jpg","","60","55","0","来自澳大利亚的传统中东蒜酱，不添加防腐剂。每100g 营养成分中平均含有：热量1070kJ、蛋白质3.0g、总脂肪23.4g、饱和脂肪8.3g、碳水化合物9.0g，2-6℃冷藏保存。
","","","3855","蜂蜜、果酱&amp;烧烤酱","蜂蜜、果酱&amp;烧烤酱","","","","","","50000","1"
"格瑞斯 传统香草味蛋糕粉?","http://www.fieldschina.com/zh/item-3858.html","http://www.fieldschina.com/image/product/201305/51fbe7086f4fb563059.jpg","","39","39","0","色泽金黄 味美香甜的香草蛋糕在家就可轻松做得，用格瑞斯传统香草味蛋糕粉做出的香草蛋糕外色蕉黄内质细嫩，甜而不腻，松酥易化，闲暇之余在家自己动手做一个，轻松简单，好吃又放心。用烤箱制作方法：一袋蛋糕粉、2个鸡蛋、1/2杯牛奶和3匙黄油在一个大碗中充分混合，搅拌1分钟。倒入烤箱专用碗中，高火烤5分钟，冷却5分钟。撒上制作好的糖衣即可。
","","","3858","烘焙用品","烘焙用品","","","","","","50000","1"
"播磨制面 播州 细挂面","http://www.fieldschina.com/zh/item-4654.html","http://www.fieldschina.com/image/product/201309/1379502466285832.jpg","","20","20","0","播州细挂面精选优质小麦粉，传承（面的故乡播州），用一往既往的传统制面技术，精心制造，光滑且韧性十足，丰富的美味。
","","","4654","五谷杂粮","五谷杂粮","","","","","","50000","1"
"多福 配制食醋","http://www.fieldschina.com/zh/item-4658.html","http://www.fieldschina.com/image/product/201309/1380030562221021.jpg","","52","52","0","多福酿造公司坚持着细致酿造的传统,一直在酿造制品的领域处于领先地位。用酒产地广岛贺茂台地的纯天然水和清澈的空气环境下慢慢酿造而成的食醋，自然口感独特，值得一试。
","","","4658","醋和调味料","醋和调味料","","","","","","50000","1"
"三文鱼迷你酥","http://www.fieldschina.com/zh/item-3894.html","http://www.fieldschina.com/image/product/201305/51fbe7095c9ec702285.jpg","","45","45","0","遵循传统食谱,精选上等的野生三文鱼。尚料理将原汁原味的三文鱼细细烹饪，制成美味可爱的迷你酥。斟上美酒,小酌片刻,您便能与家人分享美味可口的三文鱼迷你酥了。
","","","3894","冷冻速食","冷冻速食","","","","","","50000","1"
"普娜 天然矿泉水","http://www.fieldschina.com/zh/item-3897.html","http://www.fieldschina.com/image/product/201305/51fbe7097335d880556.jpg","","10","8","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3897","矿泉水","矿泉水","","","","","","50000","1"
"普娜 天然矿泉水 250毫升*24","http://www.fieldschina.com/zh/item-3899.html","http://www.fieldschina.com/image/product/201308/1375970874162485.jpg","","230","230","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3899","矿泉水","矿泉水","","","","","","50000","1"
"普娜 天然矿泉水","http://www.fieldschina.com/zh/item-3900.html","http://www.fieldschina.com/image/product/201305/51fbe7098a8ed856192.jpg","","15","15","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3900","矿泉水","矿泉水","","","","","","50000","1"
"普娜 天然矿泉水 500毫升*6","http://www.fieldschina.com/zh/item-3901.html","http://www.fieldschina.com/image/product/201308/1375970888614622.jpg","","88","88","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3901","矿泉水","矿泉水","","","","","","50000","1"
"普娜 天然矿泉水 500毫升*24","http://www.fieldschina.com/zh/item-3902.html","http://www.fieldschina.com/image/product/201308/1375970900549429.jpg","","320","320","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3902","矿泉水","矿泉水","","","","","","50000","1"
"普娜 天然矿泉水","http://www.fieldschina.com/zh/item-3903.html","http://www.fieldschina.com/image/product/201305/51fbe709a1a01223037.jpg","","20","20","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3903","矿泉水","矿泉水","","","","","","50000","1"
"圣培露 充气天然矿泉水 250毫升*6","http://www.fieldschina.com/zh/item-3908.html","http://www.fieldschina.com/image/product/201308/1375977365924672.jpg","","52","52","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特的构成为您带来前所未有的味觉享受。
","","","3908","矿泉水","矿泉水","","","","","","50000","1"
